platform_code,time,ztmp,zsal
2800401,2017-01-22T02:00:00Z,19.260004,NaN
2800401,2017-01-22T02:00:00Z,18.929987,34.829998
2800401,2017-01-22T02:00:00Z,17.469995,34.739998
2800401,2017-01-22T02:00:00Z,19.189997,34.87
2800401,2017-01-22T10:00:00Z,NaN,NaN
2800401,2017-01-22T02:00:00Z,11.320002,34.329998
2800401,2017-01-22T02:00:00Z,19.230005,34.87
2800401,2017-01-22T02:00:00Z,19.249994,34.85
2800401,2017-01-22T02:00:00Z,19.269983,34.86
2800401,2017-01-22T02:00:00Z,12.570002,NaN
2800401,2017-01-23T02:00:00Z,NaN,NaN
2800401,2017-01-23T02:00:00Z,19.08999,34.85
2800401,2017-01-23T02:00:00Z,19.049982,34.86
2800401,2017-01-23T02:00:00Z,10.790003,34.28
2800401,2017-01-23T02:00:00Z,19.10998,34.87
2800401,2017-01-23T02:00:00Z,19.010004,34.85
2800401,2017-01-23T02:00:00Z,19.1,34.87
2800401,2017-01-23T02:00:00Z,18.219995,34.77
2800401,2017-01-23T02:00:00Z,19.07998,34.85
2800401,2017-01-23T06:00:00Z,NaN,NaN
2800401,2017-01-23T02:00:00Z,18.08999,34.78
2800401,2017-01-23T02:00:00Z,19.019983,NaN
2800401,2017-01-24T02:00:00Z,19.459986,34.89
2800401,2017-01-24T02:00:00Z,19.450006,34.89
2800401,2017-01-24T02:00:00Z,19.019983,34.85
2800401,2017-01-24T04:00:00Z,NaN,NaN
2800401,2017-01-24T02:00:00Z,19.439997,NaN
2800401,2017-01-24T02:00:00Z,18.739985,34.809998
2800401,2017-01-24T02:00:00Z,18.999994,34.86
2800401,2017-01-24T02:00:00Z,19.420008,34.86
2800401,2017-01-24T02:00:00Z,13.60998,NaN
2800401,2017-01-24T02:00:00Z,19.439997,34.89
2800401,2017-01-24T02:00:00Z,18.290003,34.79
2800401,2017-01-24T02:00:00Z,12.040003,NaN
2800401,2017-01-24T02:00:00Z,19.10998,34.86
2800401,2017-01-24T02:00:00Z,18.989985,34.85
2800401,2017-01-24T02:00:00Z,19.420008,34.86
2800401,2017-01-24T02:00:00Z,19.35,34.87
2800401,2017-01-24T02:00:00Z,19.010004,34.86
2800401,2017-01-25T02:00:00Z,17.529993,34.76
2800401,2017-01-25T14:00:00Z,NaN,NaN
2800401,2017-01-25T02:00:00Z,19.409998,34.88
2800401,2017-01-25T22:00:00Z,NaN,NaN
2800401,2017-01-25T02:00:00Z,19.390009,34.86
2800401,2017-01-25T02:00:00Z,18.999994,34.809998
2800401,2017-01-25T02:00:00Z,18.909998,34.809998
2800401,2017-01-25T02:00:00Z,19.390009,34.88
2800401,2017-01-25T02:00:00Z,19.480005,NaN
2800401,2017-01-25T02:00:00Z,10.689997,34.19
2800401,2017-01-25T02:00:00Z,18.999994,34.809998
2800401,2017-01-25T02:00:00Z,15.7199955,NaN
2800401,2017-01-25T02:00:00Z,12.119989,NaN
2800401,2017-01-25T02:00:00Z,18.299982,34.8
2800401,2017-01-25T02:00:00Z,19.489985,NaN
2800401,2017-01-25T02:00:00Z,19.399988,NaN
2800401,2017-01-26T02:00:00Z,19.230005,34.84
2800401,2017-01-26T02:00:00Z,19.57998,NaN
2800401,2017-01-26T02:00:00Z,10.320002,34.34
2800401,2017-01-26T02:00:00Z,19.57998,34.899998
2800401,2017-01-26T02:00:00Z,19.429987,34.88
2800401,2017-01-26T02:00:00Z,19.549982,34.899998
2800401,2017-01-26T02:00:00Z,15.35998,NaN
2800401,2017-01-26T02:00:00Z,19.549982,34.89
2800401,2017-01-26T02:00:00Z,19.57998,34.88
2800401,2017-01-26T02:00:00Z,15.409998,NaN
2800401,2017-01-26T15:00:00Z,NaN,NaN
2800401,2017-01-26T02:00:00Z,19.420008,34.87
2800401,2017-01-26T05:00:00Z,NaN,NaN
2800401,2017-01-26T02:00:00Z,15.089991,NaN
2800401,2017-01-27T02:00:00Z,19.029993,34.86
2800401,2017-01-27T02:00:00Z,10.320002,34.34
2800401,2017-01-27T02:00:00Z,9.769983,34.329998
2800401,2017-01-27T02:00:00Z,19.58999,34.899998
2800401,2017-01-27T02:00:00Z,19.469995,34.89
2800401,2017-01-27T02:00:00Z,NaN,NaN
2800401,2017-01-27T02:00:00Z,19.510004,34.89
2800401,2017-01-27T02:00:00Z,19.439997,NaN
2800401,2017-01-27T02:00:00Z,19.60998,NaN
2800401,2017-01-27T02:00:00Z,10.149988,34.32
2800401,2017-01-27T02:00:00Z,19.499994,34.899998
2800401,2017-01-27T02:00:00Z,11.140009,NaN
2800401,2017-01-27T02:00:00Z,11.730005,NaN
2800401,2017-01-27T02:00:00Z,17.57998,34.78
2800401,2017-01-27T02:00:00Z,19.480005,NaN
2800401,2017-01-28T02:00:00Z,19.409998,34.89
2800401,2017-01-28T02:00:00Z,10.420008,34.329998
2800401,2017-01-28T02:00:00Z,19.510004,34.899998
2800401,2017-01-28T02:00:00Z,11.299982,NaN
2800401,2017-01-28T02:00:00Z,15.730005,NaN
2800401,2017-01-28T02:00:00Z,19.420008,34.88
2800401,2017-01-28T23:00:00Z,NaN,NaN
2800401,2017-01-28T02:00:00Z,19.420008,34.899998
2800401,2017-01-28T02:00:00Z,10.2399845,34.34
2800401,2017-01-28T02:00:00Z,19.499994,34.91
2800401,2017-01-28T02:00:00Z,19.390009,34.88
2800401,2017-01-28T15:00:00Z,NaN,NaN
2800401,2017-01-28T02:00:00Z,16.999994,34.719997
